id;year;gpa;maths_exam;art_exam;language_exam;social_activity;essay_score;interview_score;score;accepted;graduated
CS-2005-01050;2005;3.797709936;0.61482569;0.99622539;0.920052652;1;0.99391402;0.999820032;992;TRUE;FALSE
CS-2005-01066;2005;3.595914374;0.672368552;0.407236436;0.382864185;1;0.990828608;0.708511684;953;TRUE;FALSE
CS-2005-01078;2005;3.679462423;0.889538023;0.627560427;0.881542578;4;0.815018609;0.987846995;1005;TRUE;TRUE
CS-2005-01084;2005;3.783022753;0.388233509;0.421809069;0.872329601;5;0.96625583;0.831582671;968;TRUE;TRUE
CS-2005-01091;2005;3.725399594;0.993190963;0.943643041;0.767107858;5;0.994540736;0.990633915;1036;TRUE;TRUE
CS-2005-01100;2005;3.844889584;0.926934613;0.417988979;0.992859336;2;0.984281824;0.993001179;1027;TRUE;TRUE
CS-2005-01111;2005;3.780309428;0.958856188;0.187274457;0.896437105;4;0.992459891;0.827483689;1021;TRUE;TRUE
CS-2005-01117;2005;3.82312841;0.841900737;0.986352804;0.858669727;1;0.992291858;0.971881547;988;TRUE;TRUE
CS-2005-01129;2005;3.139797827;0.95930509;0.581982634;0.578141035;5;0.844182113;0.962484751;977;TRUE;FALSE
CS-2005-01132;2005;3.871411483;0.990601259;0.997198519;0.855850914;4;0.721171994;0.969036548;980;TRUE;FALSE
CS-2005-01140;2005;3.690801207;0.86678849;0.992543916;0.99798356;4;0.995578238;0.97192652;1030;TRUE;TRUE
CS-2005-01141;2005;3.71403475;0.972574687;0.958872564;0.975740604;3;0.999907478;0.94482849;988;TRUE;FALSE
CS-2005-01146;2005;3.541717524;0.950492968;0.996515024;0.916781147;1;0.98615207;0.989257602;997;TRUE;FALSE
CS-2005-01152;2005;3.886455333;0.835035122;0.992487152;0.829703454;3;0.999427841;0.95945711;1032;TRUE;TRUE
CS-2005-01154;2005;3.992482033;0.856221557;0.685800196;0.98412937;5;0.998904377;0.94370184;1027;TRUE;TRUE
CS-2005-01165;2005;3.881365761;0.985698665;0.998670811;0.929466909;3;0.960864119;0.988862565;1051;TRUE;TRUE
CS-2005-01170;2005;3.687722107;0.892714381;0.751014309;0.847867022;5;0.871113673;0.959607576;1020;TRUE;TRUE
CS-2005-01171;2005;3.501633103;0.80166453;0.867465677;0.956693126;5;0.999192826;0.991514372;983;TRUE;FALSE
CS-2005-01172;2005;3.935104835;0.143601555;0.985192449;0.994196331;5;0.990128227;0.999843871;972;TRUE;TRUE
CS-2005-01174;2005;3.979509355;0.958047581;0.820495446;0.796531316;3;0.988997407;0.95443902;984;TRUE;FALSE
CS-2005-01180;2005;3.836669751;0.992249226;0.984022237;0.941202012;3;0.982229542;0.993753584;1039;TRUE;TRUE
CS-2005-01201;2005;3.629296475;0.987039738;0.97372241;0.86981854;3;0.999259838;0.994892088;1019;TRUE;TRUE
CS-2005-01202;2005;3.662051394;0.988381581;0.913926868;0.955083573;4;0.999043434;0.908207817;1004;TRUE;TRUE
CS-2005-01209;2005;3.727408272;0.390334576;0.446014073;0.734556789;3;0.983251754;0.99746438;960;TRUE;TRUE
CS-2005-01229;2005;3.794115613;0.952571665;0.949281485;0.977083466;1;0.989627528;0.998738918;979;TRUE;FALSE
CS-2005-01231;2005;3.880594385;0.893192113;0.992729214;0.969576173;4;0.98917579;0.999181809;1049;TRUE;TRUE
CS-2005-01252;2005;3.126339505;0.841849182;0.877269158;0.310655211;3;0.858812815;0.960306308;958;TRUE;FALSE
CS-2005-01253;2005;3.516307934;0.811155034;0.914826488;0.911610058;2;0.999882016;0.998297844;956;TRUE;FALSE
CS-2005-01256;2005;3.779021258;0.936297314;0.879699471;0.440861304;4;0.780429251;0.944766083;1020;TRUE;TRUE
CS-2005-01258;2005;3.99916441;0.994985385;0.6755993;0.276663249;1;0.994763749;0.95495593;1062;TRUE;FALSE
CS-2005-01261;2005;3.848015559;0.915985816;0.966984513;0.897817659;2;0.999593975;0.996728933;1012;TRUE;TRUE
CS-2005-01266;2005;3.403497715;0.71255554;0.819031819;0.998944872;5;0.990471251;0.995763264;990;TRUE;TRUE
CS-2005-01268;2005;3.999064756;0.982822328;0.912514814;0.956300527;4;0.998176626;0.994854373;1069;TRUE;TRUE
CS-2005-01278;2005;3.932406209;0.923035168;0.926499729;0.882445882;3;0.987103158;0.979364611;1053;TRUE;FALSE
CS-2005-01294;2005;3.462764204;0.923695983;0.955291929;0.92827497;2;0.791719202;0.986182367;987;TRUE;FALSE
CS-2005-01300;2005;3.823560699;0.974682446;0.976242307;0.335298158;2;0.795149585;0.883628826;1010;TRUE;FALSE
CS-2005-01302;2005;3.406255667;0.955832031;0.964826253;0.226471761;4;0.983074269;0.739265506;993;TRUE;TRUE
CS-2005-01309;2005;3.65779785;0.671234466;0.779997286;0.872449437;2;0.983808365;0.999210983;1017;TRUE;TRUE
CS-2005-01310;2005;3.900986906;0.974312643;0.995008492;0.979227958;2;0.992560844;0.857095134;989;TRUE;TRUE
CS-2005-01311;2005;3.282667754;0.972228154;0.966784065;0.926878865;5;0.999197762;0.972986249;1006;TRUE;TRUE
CS-2005-01317;2005;3.617950206;0.955668095;0.709766287;0.735254966;5;0.975866694;0.999377348;1013;TRUE;TRUE
CS-2005-01320;2005;3.203482238;0.980690281;0.119181982;0.990084945;2;0.959341106;0.817662852;987;TRUE;TRUE
CS-2005-01326;2005;3.117506322;0.989417409;0.982050612;0.805330455;5;0.969959119;0.896604808;955;TRUE;TRUE
CS-2005-01334;2005;3.63513698;0.966122283;0.988916783;0.991779288;2;0.778154569;0.999662811;1012;TRUE;FALSE
CS-2005-01338;2005;3.192076134;0.729605226;0.993303343;0.993421851;4;0.984897723;0.836686511;957;TRUE;FALSE
CS-2005-01353;2005;3.961997238;0.998699796;0.919835174;0.994121476;3;0.993189445;0.99145497;1065;TRUE;TRUE
CS-2005-01354;2005;3.687824824;0.903448503;0.775206146;0.946724293;3;0.999445892;0.986283072;1035;TRUE;TRUE
CS-2005-01355;2005;3.517362094;0.880078405;0.97913505;0.897376147;5;0.940531735;0.999394757;1015;TRUE;TRUE
CS-2005-01356;2005;3.709671059;0.993012571;0.840989031;0.909204046;1;0.981570572;0.998484874;1040;TRUE;TRUE
CS-2005-01359;2005;3.370432597;0.975232905;0.851014988;0.935840027;5;0.909794496;0.964482368;973;TRUE;TRUE
CS-2005-01371;2005;3.873760712;0.986614743;0.90671294;0.565516531;3;0.889828911;0.923439152;996;TRUE;TRUE
CS-2005-01384;2005;3.934101985;0.97503422;0.95338094;0.96483498;1;0.999979958;0.995761683;1031;TRUE;TRUE
CS-2005-01387;2005;3.792273388;0.419432074;0.634367789;0.790929049;5;0.976286878;0.986249374;981;TRUE;TRUE
CS-2005-01388;2005;3.687781737;0.997313345;0.965940012;0.285531094;5;0.765773996;0.998917337;1030;TRUE;FALSE
CS-2005-01401;2005;3.554585218;0.984792058;0.912133228;0.995828094;4;0.993359835;0.999430054;1021;TRUE;TRUE
CS-2005-01424;2005;3.215342862;0.952095225;0.958728003;0.982863562;4;0.996675083;0.975053697;953;TRUE;FALSE
CS-2005-01430;2005;3.751176264;0.945381788;0.864218064;0.67921642;2;0.956284646;0.975419163;1024;TRUE;FALSE
CS-2005-01433;2005;3.359479432;0.974014849;0.330735595;0.998147308;5;0.856756754;0.988610077;1007;TRUE;TRUE
CS-2005-01438;2005;3.639713269;0.987668786;0.9820493;0.873026441;5;0.998784017;0.999634809;1033;TRUE;TRUE
CS-2005-01447;2005;3.576633949;0.836180458;0.999416479;0.931404301;3;0.999064258;0.997489371;1016;TRUE;TRUE
CS-2005-01464;2005;3.971372669;0.996597897;0.941696488;0.782447421;3;0.955528024;0.99757808;1051;TRUE;FALSE
CS-2005-01466;2005;3.604325159;0.772846231;0.117624843;0.980461436;3;0.517008143;0.888813815;958;TRUE;TRUE
CS-2005-01471;2005;3.769905721;0.990060735;0.488239491;0.71700317;5;0.993812598;0.878050864;960;TRUE;TRUE
CS-2005-01474;2005;3.668913147;0.967074775;0.995267278;0.604071319;2;0.993659218;0.993376227;971;TRUE;FALSE
CS-2005-01479;2005;3.455918255;0.871178233;0.965260155;0.903894913;1;0.998948625;0.995883231;961;TRUE;TRUE
CS-2005-01483;2005;3.358934023;0.770290231;0.938988757;0.216243787;2;0.781762417;0.922177851;978;TRUE;TRUE
CS-2005-01485;2005;3.867099591;0.960265874;0.845563643;0.996211077;2;0.999891219;0.998510246;1039;TRUE;TRUE
CS-2005-01488;2005;3.602327688;0.826203973;0.474072922;0.993357424;5;0.733973872;0.795168027;976;TRUE;TRUE
CS-2005-01490;2005;3.694044659;0.562370834;0.979645135;0.921416025;4;0.999524411;0.990950362;976;TRUE;FALSE
CS-2005-01491;2005;3.902956343;0.978774034;0.99612769;0.957212923;4;0.997118034;0.999437804;1053;TRUE;TRUE
CS-2005-01510;2005;3.468074099;0.867586377;0.98923977;0.424007496;3;0.980237918;0.994361749;1011;TRUE;TRUE
CS-2005-01511;2005;3.945314263;0.803618507;0.91152793;0.937978488;5;0.999852315;0.993842495;1013;TRUE;TRUE
CS-2005-01516;2005;3.859266084;0.383282539;0.614202567;0.996100697;3;0.989650141;0.882881281;989;TRUE;TRUE
CS-2005-01523;2005;3.924960035;0.778006057;0.960138619;0.982615604;5;0.981129416;0.869830563;1018;TRUE;TRUE
CS-2005-01527;2005;3.747710767;0.946657522;0.082058274;0.761786036;3;0.880318141;0.998114743;1030;TRUE;TRUE
CS-2005-01532;2005;3.963059163;0.968152433;0.816818988;0.427475149;4;0.998773178;0.821843775;1013;TRUE;TRUE
CS-2005-01541;2005;3.609728421;0.841215648;0.949749727;0.93695917;5;0.990678651;0.993984591;1007;TRUE;TRUE
CS-2005-01549;2005;3.942667848;0.7363124;0.951218224;0.999908923;4;0.975282489;0.993023412;1024;TRUE;TRUE
CS-2005-01551;2005;3.307892812;0.972282001;0.988726607;0.999241344;5;0.990851693;0.992707128;970;TRUE;TRUE
CS-2005-01555;2005;3.796828901;0.972220858;0.990531697;0.954775273;2;0.972850807;0.909026605;1042;TRUE;TRUE
CS-2005-01557;2005;3.849157594;0.996297475;0.989884131;0.920908332;4;0.992406548;0.995917945;1031;TRUE;TRUE
CS-2005-01564;2005;3.769092661;0.904266442;0.811768613;0.865361816;4;0.386329039;0.99714836;965;TRUE;TRUE
CS-2005-01565;2005;3.960618625;0.996551314;0.985865982;0.897912164;3;0.97330577;0.99820996;1074;TRUE;TRUE
CS-2005-01573;2005;3.732293432;0.530454497;0.751620769;0.980094642;5;0.988817967;0.957168148;1009;TRUE;FALSE
CS-2005-01576;2005;3.484446149;0.648558159;0.681881795;0.97606417;3;0.996772585;0.998669245;971;TRUE;FALSE
CS-2005-01583;2005;3.115559356;0.957882359;0.885816856;0.577312038;2;0.993680187;0.996996269;961;TRUE;FALSE
CS-2005-01584;2005;3.658437809;0.974190367;0.974615237;0.970711895;2;0.984123891;0.984703749;1013;TRUE;FALSE
CS-2005-01585;2005;3.179681893;0.978416011;0.604805215;0.605570949;3;0.76879714;0.867771364;976;TRUE;TRUE
CS-2005-01599;2005;3.807358302;0.971324037;0.971510629;0.991178051;1;0.977717118;0.998518446;1047;TRUE;TRUE
CS-2005-01616;2005;3.616728925;0.948107612;0.901093275;0.163884647;5;0.967592605;0.832520569;1005;TRUE;TRUE
CS-2005-01621;2005;3.644554018;0.680626635;0.985680085;0.514237213;4;0.999183492;0.993247806;982;TRUE;TRUE
CS-2005-01638;2005;3.741718459;0.993513561;0.814562177;0.83538806;1;0.913352574;0.993175309;1026;TRUE;FALSE
CS-2005-01641;2005;3.552249342;0.896940413;0.610538287;0.834921595;4;0.561120365;0.913715952;973;TRUE;TRUE
CS-2005-01646;2005;3.777942389;0.975593452;0.541527597;0.97193096;2;0.917219781;0.998777027;1023;TRUE;TRUE
CS-2005-01647;2005;3.760208032;0.988631758;0.970328289;0.736699263;1;0.990191891;0.98507672;1055;TRUE;FALSE
CS-2005-01659;2005;3.743846352;0.993912963;0.940531458;0.991644706;2;0.992575829;0.999186824;1054;TRUE;FALSE
CS-2005-01661;2005;3.76055459;0.973398402;0.724167266;0.946183737;4;0.996039809;0.998784268;984;TRUE;FALSE
CS-2005-01675;2005;3.973839244;0.986787592;0.74033871;0.901892036;3;0.987973272;0.993293696;1068;TRUE;TRUE
CS-2005-01679;2005;3.186438034;0.994781512;0.953389294;0.559852979;5;0.998027215;0.954904538;984;TRUE;TRUE
CS-2005-01688;2005;3.788309861;0.922947226;0.943374269;0.940164342;3;0.968367526;0.611990268;1004;TRUE;FALSE
CS-2005-01692;2005;3.662460331;0.753993137;0.921744534;0.997876592;3;0.992942338;0.990614093;1015;TRUE;TRUE
CS-2005-01696;2005;3.991113634;0.630772031;0.995601704;0.997202893;2;0.999863334;0.998640541;1041;TRUE;FALSE
CS-2005-01700;2005;3.216255042;0.681752328;0.531895708;0.980516165;2;0.986708497;0.984695468;978;TRUE;FALSE
CS-2005-01703;2005;3.944800325;0.995293791;0.955838461;0.266925027;2;0.942613395;0.999432048;1000;TRUE;FALSE
CS-2005-01704;2005;3.383071787;0.984522247;0.764811225;0.661765729;5;0.811076255;0.978278598;990;TRUE;TRUE
CS-2005-01708;2005;3.559517697;0.94868675;0.755178589;0.998349442;2;0.9620556;0.996923066;989;TRUE;TRUE
CS-2005-01718;2005;3.635317148;0.999198652;0.968161976;0.780395163;2;0.998061887;0.841078124;971;TRUE;TRUE
CS-2005-01727;2005;3.600931823;0.745368162;0.990683253;0.493419009;1;0.872117663;0.994055741;987;TRUE;FALSE
CS-2005-01728;2005;3.908382964;0.989857743;0.981589233;0.965148529;5;0.968907412;0.999139155;1030;TRUE;TRUE
CS-2006-00007;2006;3.987270283;0.977441392;0.957741401;0.98948152;3;0.99982122;0.997797904;837;TRUE;TRUE
CS-2006-00012;2006;3.634497771;0.852949152;0.90705098;0.968343082;5;0.997801356;0.996319218;805;TRUE;TRUE
CS-2006-00019;2006;3.953093846;0.698715535;0.999498365;0.157195902;3;0.850216421;0.986563149;779;TRUE;TRUE
CS-2006-00021;2006;3.667602411;0.945156258;0.994741252;0.94586789;1;0.996226302;0.997817991;774;TRUE;TRUE
CS-2006-00029;2006;3.767103292;0.852140636;0.775833211;0.951044298;2;0.999558223;0.990656478;821;TRUE;TRUE
CS-2006-00031;2006;3.909946779;0.934911906;0.756833547;0.967060789;4;0.997637257;0.86811977;783;TRUE;FALSE
CS-2006-00054;2006;3.818333475;0.937420087;0.77848911;0.958281346;5;0.953190815;0.996708587;779;TRUE;TRUE
CS-2006-00058;2006;3.79557805;0.986777487;0.977027288;0.942635877;5;0.982658954;0.991231146;789;TRUE;TRUE
CS-2006-00059;2006;3.810636115;0.994471669;0.948051047;0.975331107;4;0.97695067;0.999125745;767;TRUE;TRUE
CS-2006-00060;2006;3.981896463;0.9750239;0.265859986;0.593563662;2;0.999761777;0.968362691;818;TRUE;TRUE
CS-2006-00075;2006;3.694701876;0.894500385;0.278794053;0.990003958;1;0.737997052;0.466154506;769;TRUE;TRUE
CS-2006-00078;2006;3.735930001;0.285861994;0.951503844;0.992677048;5;0.992595556;0.999759332;754;TRUE;TRUE
CS-2006-00097;2006;3.696005814;0.990868083;0.121407694;0.965602311;4;0.929869387;0.894838087;767;TRUE;FALSE
CS-2006-00110;2006;3.447511242;0.976435833;0.825212517;0.950922144;1;0.987449641;0.989057789;854;TRUE;TRUE
CS-2006-00114;2006;3.780012015;0.973122004;0.708486014;0.994043186;3;0.782057863;0.992246126;798;TRUE;FALSE
CS-2006-00137;2006;3.835093683;0.958504873;0.948592556;0.986879687;5;0.984495544;0.998295607;783;TRUE;TRUE
CS-2006-00152;2006;3.931038221;0.986888861;0.986269063;0.996334225;4;0.979140416;0.998769734;850;TRUE;TRUE
CS-2006-00183;2006;3.701509413;0.821493865;0.97905029;0.963204496;2;0.809765344;0.99144865;812;TRUE;TRUE
CS-2006-00191;2006;3.461074564;0.940366303;0.950013388;0.99492708;3;0.951944031;0.996191818;819;TRUE;TRUE
CS-2006-00194;2006;3.550672021;0.923850967;0.682667252;0.58038744;1;0.943411596;0.993458132;777;TRUE;TRUE
CS-2006-00197;2006;3.904913662;0.829557942;0.713806674;0.922294223;3;0.998903934;0.988681305;815;TRUE;TRUE
CS-2006-00210;2006;3.762603067;0.189590554;0.856087872;0.966952055;1;0.997366909;0.999587132;776;TRUE;TRUE
CS-2006-00216;2006;3.866866627;0.966491982;0.992387086;0.44161383;4;0.994544404;0.997092649;834;TRUE;TRUE
CS-2006-00220;2006;3.831327473;0.491341629;0.934817582;0.046174095;3;0.997580813;0.987210153;761;TRUE;TRUE
CS-2006-00223;2006;3.532908673;0.969589296;0.623378891;0.972917958;2;0.825708176;0.943200589;811;TRUE;FALSE
CS-2006-00237;2006;3.983295223;0.988953756;0.916935973;0.990470963;1;0.999515198;0.996638217;866;TRUE;TRUE
CS-2006-00252;2006;3.415511879;0.988275797;0.802593764;0.905456499;5;0.973305705;0.993515765;776;TRUE;TRUE
CS-2006-00277;2006;3.58833125;0.885780347;0.980863066;0.921751037;3;0.997042248;0.805110707;802;TRUE;TRUE
CS-2006-00283;2006;3.703884146;0.983792002;0.719003453;0.535491218;3;0.877197786;0.8810402;782;TRUE;FALSE
CS-2006-00303;2006;3.42699038;0.982893238;0.799501703;0.414995987;3;0.788277033;0.922596145;776;TRUE;TRUE
CS-2006-00309;2006;3.879319081;0.828389116;0.905309439;0.874119793;2;0.996772248;0.997390078;774;TRUE;TRUE
CS-2006-00324;2006;3.779582766;0.934139586;0.884754535;0.039653213;1;0.928286029;0.897582236;851;TRUE;TRUE
CS-2006-00328;2006;3.98123018;0.994309839;0.989403087;0.927560678;5;0.999984642;0.997496549;820;TRUE;TRUE
CS-2006-00349;2006;3.850488037;0.64495996;0.798657287;0.950318208;2;0.934040277;0.888173718;761;TRUE;TRUE
CS-2006-00356;2006;3.750941803;0.924947839;0.673963045;0.979328484;3;0.998331176;0.999570286;786;TRUE;TRUE
CS-2006-00373;2006;3.520450599;0.989294938;0.18396382;0.878896911;5;0.962647913;0.377470768;764;TRUE;TRUE
CS-2006-00380;2006;3.94969801;0.965688832;0.964721908;0.116053774;5;0.957873803;0.998057942;849;TRUE;TRUE
CS-2006-00383;2006;3.697473604;0.58668635;0.914649432;0.947602372;5;0.947177395;0.998506484;797;TRUE;TRUE
CS-2006-00408;2006;3.844299456;0.927015992;0.870413069;0.927133227;2;0.9990323;0.999839118;807;TRUE;TRUE
CS-2006-00423;2006;3.824107285;0.752235164;0.96819166;0.983590235;4;0.979112041;0.990326758;793;TRUE;TRUE
CS-2006-00431;2006;3.266919902;0.964981045;0.968242116;0.856150169;4;0.992087255;0.995413587;756;TRUE;FALSE
CS-2006-00432;2006;3.892197703;0.812362592;0.999844387;0.97864675;5;0.999764939;0.997366278;761;TRUE;FALSE
CS-2006-00433;2006;3.827208768;0.972518729;0.963469838;0.9813189;4;0.981693174;0.999889198;810;TRUE;TRUE
CS-2006-00436;2006;3.996187733;0.948751103;0.993998203;0.980335711;5;0.987669415;0.997851144;791;TRUE;TRUE
CS-2006-00459;2006;3.593351278;0.988161287;0.201943198;0.99874963;5;0.787300709;0.958683148;786;TRUE;TRUE
CS-2006-00460;2006;3.434162779;0.989087124;0.992935125;0.989699769;5;0.940596205;0.994579891;803;TRUE;TRUE
CS-2006-00472;2006;3.817255493;0.612529163;0.972387431;0.83386565;2;0.996819304;0.943349415;785;TRUE;TRUE
CS-2006-00474;2006;3.920265738;0.927534042;0.482899533;0.841859854;2;0.99573037;0.997455057;855;TRUE;TRUE
CS-2006-00489;2006;3.569766675;0.994514354;0.278906943;0.921547763;3;0.991062527;0.788378886;774;TRUE;FALSE
CS-2006-00508;2006;3.855653649;0.982395493;0.99642645;0.472541316;1;0.993687091;0.999868456;767;TRUE;FALSE
CS-2006-00519;2006;3.95548314;0.938497562;0.984312215;0.909894414;3;0.998977375;0.985997281;790;TRUE;FALSE
CS-2006-00536;2006;3.993336042;0.980871787;0.699559507;0.655697512;3;0.998481923;0.603002115;776;TRUE;FALSE
CS-2006-00545;2006;3.99252758;0.988179155;0.925690277;0.941504607;2;0.999563165;0.998181186;773;TRUE;TRUE
CS-2006-00547;2006;3.775678256;0.893148857;0.928421171;0.994984662;4;0.988960296;0.999191348;776;TRUE;TRUE
CS-2006-00558;2006;3.709889129;0.980073626;0.595725995;0.893476657;1;0.982453192;0.989761976;806;TRUE;TRUE
CS-2006-00563;2006;3.202085363;0.977631048;0.706535057;0.095588137;5;0.984121949;0.978844412;798;TRUE;TRUE
CS-2006-00567;2006;3.505673224;0.966095217;0.988593449;0.861068507;2;0.994684121;0.981081646;755;TRUE;TRUE
CS-2006-00591;2006;3.798671638;0.995865188;0.583096928;0.953332556;1;0.995737266;0.789822834;762;TRUE;TRUE
CS-2006-00595;2006;3.887707381;0.988868798;0.131873425;0.982543008;5;0.977349108;0.977537079;808;TRUE;TRUE
CS-2006-00608;2006;3.473055501;0.831341357;0.998440309;0.983710441;4;0.990099568;0.992511944;763;TRUE;TRUE
CS-2006-00615;2006;3.955890788;0.974653107;0.706155205;0.870989304;4;0.996768875;0.753030018;803;TRUE;FALSE
CS-2006-00624;2006;3.610198825;0.439946544;0.985826532;0.960312848;1;0.990292098;0.971452318;768;TRUE;TRUE
CS-2006-00637;2006;3.421848826;0.928938772;0.955967143;0.896960423;3;0.997963107;0.957920911;758;TRUE;TRUE
CS-2006-00644;2006;3.405963883;0.950980579;0.98177058;0.651526718;5;0.993597374;0.996741473;765;TRUE;TRUE
CS-2006-00654;2006;3.805677245;0.879301295;0.999048124;0.924586771;2;0.995901072;0.993101725;778;TRUE;TRUE
CS-2006-00658;2006;3.845950108;0.97547534;0.861246202;0.99631781;4;0.95482036;0.976570319;801;TRUE;FALSE
CS-2006-00663;2006;3.876673995;0.994657293;0.989467589;0.818887009;2;0.995936874;0.997971869;834;TRUE;TRUE
CS-2006-00669;2006;3.964691299;0.98572501;0.963669823;0.9625407;2;0.995350315;0.998951272;842;TRUE;TRUE
CS-2006-00672;2006;3.700124903;0.952717819;0.951444315;0.958402645;4;0.999778943;0.997892786;801;TRUE;TRUE
CS-2006-00680;2006;3.617521425;0.60685223;0.901875843;0.647078185;3;0.885243436;0.985293461;781;TRUE;FALSE
CS-2006-00721;2006;3.726586217;0.36938688;0.952670052;0.90964785;5;0.903028144;0.997695935;764;TRUE;TRUE
CS-2006-00737;2006;3.938063977;0.923679836;0.784670879;0.861843022;5;0.99886373;0.994408937;793;TRUE;TRUE
CS-2006-00745;2006;3.92234786;0.999442167;0.993372216;0.9921321;2;0.998687312;0.965428401;798;TRUE;FALSE
CS-2006-00756;2006;3.858948486;0.912166813;0.984047757;0.847627614;3;0.89995617;0.99353859;835;TRUE;FALSE
CS-2006-00780;2006;3.785977261;0.94814885;0.254649397;0.994131384;5;0.726431251;0.971327911;779;TRUE;FALSE
CS-2006-00794;2006;3.577965114;0.972442372;0.815192954;0.185641205;5;0.388066846;0.987625484;777;TRUE;TRUE
CS-2006-00802;2006;3.967304009;0.966230236;0.876556573;0.501664122;1;0.99329871;0.999389492;827;TRUE;TRUE
CS-2006-00809;2006;3.468663514;0.526832371;0.948559132;0.939580218;4;0.996871655;0.996681354;774;TRUE;TRUE
CS-2006-00820;2006;3.65819896;0.980521154;0.941637748;0.869573906;5;0.991801083;0.95725751;769;TRUE;TRUE
CS-2006-00821;2006;3.780620494;0.957723593;0.848500204;0.918302589;2;0.87848472;0.999493048;778;TRUE;FALSE
CS-2006-00823;2006;3.829905236;0.996712888;0.959406137;0.869368415;4;0.959797736;0.943763183;766;TRUE;TRUE
CS-2006-00842;2006;3.546485327;0.965242847;0.762481613;0.995750351;3;0.928016558;0.985209365;793;TRUE;TRUE
CS-2006-00843;2006;3.849950974;0.956747859;0.960243204;0.999536673;5;0.999486956;0.996539546;813;TRUE;TRUE
CS-2006-00850;2006;3.190858196;0.930659907;0.863758885;0.980709019;2;0.990986428;0.965782042;782;TRUE;FALSE
CS-2006-00856;2006;3.992406913;0.896744363;0.987842421;0.752685817;2;0.992281052;0.993693025;856;TRUE;TRUE
